,name,latitude,longitude,adress,photo_id,photo_width
1056,Баскетбольная площадка,55.6190115,37.4933761,"ул. Теплый Стан, 9 корпус 9, Москва, Россия, 117465",,
1057,Баскетбольная площадка,55.6015165,37.3595368,"ул. Бианки, 4 корпус 2, Москва, Московская обл., Россия, 142784",,
1058,Баскетбольная площадка,55.6428615,37.4105834,"Москва, Россия, 119620",,
1059,Баскетбольная игровая площадка,55.6614811,37.4901,"Москва, Россия, 119526",,
1060,Баскетбольная площадка,55.6424805,37.5142595,"ул. Академика Арцимовича, 7, Москва, Россия, 117437",Aap_uED9pdOYleCa0ZaFZ2D58vXNHpYnh2o_p7Feo55eqwQ2P3d9ATmEZQ-bnIuNjiSd4NQxdJisjaC4AQ_T24zPOyYqR1dNpcU8JErPQJJrioQUxrWALrqSvp2Uhd9q5NgNOEpKJ_8ZRZ6p7nslsprev-46YmmmCEozcY9GdSVC647AJ5m5,4160.0
1061,Баскетбольная Площадка,55.6639091,37.4922033,"Москва, Россия, 119526",,
1062,Баскетбольная площадка,55.530088,37.517623,"Чечерский пр., 100, Москва, Россия, 117042",,
1063,Баскетбольная площадка,55.531945,37.5233469,"Чечерский пр., 80, Москва, Россия, 107042",,
1064,Баскетбольная площадка,55.692279,37.5967583,"Москва, Россия, 117449",,
1065,Большая волейбольно-баскетбольная площадка,55.666853,37.54125450000001,"Почта, Москва, Россия, 117393",Aap_uEBbUfPCvHtTcl7_ev_zk065QpY0Im_IdUJh4vExqAS-wcyJ3WeFcu73f_DgadNMDz7JcDmNauS5BxOT9LTy14-FoqFfmu-o_gfUvlUP-zAI9-8_nKxjzhbuPNoz-uV5WRj88xwKp24W06G2wM9PJzjtEstD1wAOIFrekee9evD8i-Ge,5504.0
1066,Баскетбольная площадка,55.6279842,37.5237045,"ул. Академика Капицы, 14, Москва, Россия, 117647",,
1067,"Школа Тенниса ""БУДЬ ЗДОРОВ""",55.618356,37.476817,"Москва, пос. Мосрентген, здание ФОК, Москва, Россия, 108820",Aap_uECo6msGIPEaAxNpLm-Mogc7Ra26gH1U1eNVG4GBHNyYRmrFb0vsVx1JidCxDXbi7iuXppL94imGNk_Zy0-dcodzivRd_nhLBxcHbUTMN56LYIOy7p8-r9l61Mk-3RRGXVLUvxjXqp3XaV8ujVB-BBAPiMXje1Q7DhH7goSwZ-J3p2--,3456.0
1068,"Фитнес-стадион, волейбольная и баскетбольная площадка, футбольное поле",55.65006380000001,37.3993592,"Солнцевский пр., 5к1, Москва, Россия, 119620",,
1069,Баскетбольная площадка,55.5933199,37.1095033,"Совхоза Крекшино пос, 35, Крекшино, Московская обл., Россия, 143391",,
1070,Баскетбольная площадка,55.549663,37.529569,"ул. Бартеневская, 27, Москва, Россия, 117042",Aap_uEDqmLfJjJegMrlLO-5oPSkW9cD9L4mPpAbC9fRqEZbdfV9e43Rp0HdVPtAljrS0BNAQrMaaZHgG153IdxqmQiQdEwejx5wR87TW-FRrFqOOk1zf9XNngTu_FOK34wBDwiUxXZk0ucWuGXZDONxNmzXxWuELsfn1b9JB0zwuz7Mva8Zi,4608.0
1071,Баскетбольная площадка,55.539491,37.529988,"Южнобутовская ул., 52к2, Москва, Россия, 117042",,
1072,Баскетбольная площадка,55.60296760000001,37.1691293,"ул. Ленина, Москва, Россия, 108804",,
1073,Баскетбольная площадка,55.53765,37.5295779,"Южнобутовская ул., 56к1, Москва, Россия, 117042",,
1074,Баскетбольная площадка,55.5411911,37.5028795,"Академика Семёнова ул., 21, Москва, Россия, 117041",,
1075,Баскетбольная площадка,55.54828389999999,37.5380928,"Москва, Россия, 117042",,
1076,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
1077,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uEC4LeLLIZwjMZgOXxjqVUSQpmodqn_AR7jYvPkwb-Ms41HePkq4DkzRSd2EzBShpA1L0J0UgaA913i2e21HIzwR4BXzohZLbgJ2cF7kr3KZQqt0QVDMWsDgMsFaERh2UYtMzdLqNMbltxL-1ewqQstZ7O3ZlfMVjdW87nX_Bwjx4bJm,3008.0
1078,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
1079,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
1080,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uEBoDZa1LHE62grcxIehQWfefqElJdek_56ebbsTXLGEwQLko33d91mGhaWc1WozaVHHSR6s4XapM4pNkV-lMp8UQzf-xc92pSeesWoYONrYkO7iyTGzTXEsiQNHiDW0iB8IZtsPmeG-LNYxO5O8R4f7lZCUa5dhRxChnQ9poxpAz4Zh,720.0
1081,Баскетбольная площадка,55.8758117,37.6470821,"пр. Шокальского, 12 строение 4, Москва, Moscow Oblast, Россия, 127642",Aap_uEAJVK2VK6eMFkBDlFM5SwN_tR_0N4Zczmxv-Y8t8eZASyKoUjA8zTfD5bK9Gpdnko5mLCV4H1U64fHoSLsCIQvAp-r965P9AkqyvxXZupmI_oA8x4v6D7iz963z2HdUYPsuc2fl4E-RwTtCooGxmFdmbw3SWPaeYcVRiUlPB7ogPW54,1920.0
1082,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
1083,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uECSx9iLOXuCAuyCsQfHh3JmLJOQPEn9o4goXQ29AEGaSBGmzj5xh4Zb0qFa7zHodOce8FR-wSxtSqjtP2yYQTxzclEWHf-65kCUJfs1SfzWqvbFyKvvPll7XmCKq2KeLrtGBJ3g6NVuHrlqhCy6QtdUKrJ0i2TJLhxvbkTZmT5MPCeu,4898.0
1084,Баскетбольный Центр Playground,55.800827,37.59457889999999,"ул. Складочная, Дом 1, стр.1, Москва, Россия, 127018",Aap_uEBJGqP_9IVR1_X928AsXPCp7Jdp4jB083QutP-N19o2CqiSvLwmbrWj5W0a_CAfxS8QkDhiUdvhi3LH3_HSDq3FRAmhKPA5_J8YJy16Nudw5WpJrF8ASJqBQdnoBi24Kl_zs0iLyeWv8Cxyb52zLoSfyJb7Z6znc5TndgZkSyZkvvsD,1125.0
1085,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
1086,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEBPCpMMzz0f2edEhy5JLs30ZG6vPez7RaZbjEQwmoYaA6mnlF_PCUeakM_ImnU6bV400UthhOPvrzDaiXf77SIaN0Ee8fdX04_ND7Yt_Zh2Po2TkEv_f06HOw1htMlCenvWNtTlyw1HI14XGOXzZvx9zVF4hutwOugtGoyP0lxieG1C,4032.0
1087,Баскетбольная площадка,55.81809670000001,37.5005964,"Зои и Александра Космодемьянских ул., 1с1, Москва, Россия, 125026",,
1088,Баскетбольная площадка,55.74790059999999,37.5006925,"Физкультурный пр-д, 7/13, Москва, Россия, 121309",,
1089,Площадка волейбол и баскетбол,55.7870814,37.5324434,"ЦСКА, Москва, Россия, 125252",Aap_uEAzmWcH-cF5hu5ebaHpBFkiQ5g5DXc3cZhw00oB8C-3gW3a6jlnqwtfKN6TQwyhaJExZQyq0i3xAlm0LCMY8PEbwQodDNNCFKCGyLQCJ4ofCrhy65MYc6ERz5rriomAYz9e1bwcKChvl533rjRxvU3gBzLzfh0sZDO2wJZguA8WSznC,2448.0
1090,Баскетбольная площадка,55.9408859,37.4946739,"Спортивная ул., Долгопрудный, Московская обл., Россия, 141707",,
1091,Баскетбольная площадка,55.77114229999999,37.492787,"ул. Мнёвники, 7 строение 2, Москва, Московская обл., Россия, 123308",,
1092,Площадка,55.8403983,37.50555430000001,"Нарвская ул., 16, Москва, Россия, 125499",,
1093,Спортивно-игровой центр Playground,55.80050139999999,37.5946005,"ул. Складочная, 1 стр. 1, Москва, Россия, 127018",Aap_uEA5VHRTtDjH8sRhf2KMHWMYqx_rP2UkFZpdEZc1JbFA4S4buTpqDwMBCs5JY2b-m6SdPK_rwG5V78WXmxQkffquv0lKky2K53ZiWdsp_FR8zSLKEDEMTpGkKyPPh7eB_xy6Cf4MOryc7VttWVl0i7MJo2M0uGLuVV8wwXn7M0-iESZ5,4000.0
1094,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
1095,Спортивная Площадка,55.8003165,37.6964867,"Москва, Россия, 107076",,
1096,Баскетбольная площадка,55.9727054,37.1641191,"Зеленоград, Москва, Россия, 124365",,
1097,Баскетбольная площадка,55.97519759999999,37.1680731,"Зеленоград, Московская обл., Россия, 124365",,
1098,Баскетбольная площадка,55.966275,37.1505229,"Георгиевский просп., 37к2, Зеленоград, Москва, Россия, 124365",,
1099,Баскетбольная площадка в 15м микр,55.9793789,37.1597525,"Москва, Россия, 124365",,
1100,ОСЗН районов Матушкино и Савелки ЗелАО г. Москвы,56.0002818,37.2151186,"Москва Зеленоград, Москва, Россия, 124482",Aap_uEDR-fHE55MAqikPSNCcXx7PFx_4RbA9NL4uzpdyry6yRDFMQ0vsAYNvjtQsdo5OrFREOgS-g9Cs-GPn3LzhdHJKHfQQf6LCuZdhg_VL6e9VOgDg9M6knz2pfsDqfdh_Y5gtCopDxNsjAg3ZBNdFEQVhZ1bJnsEB2ruokVDSHHIK8qMJ,1440.0
1101,Баскетбольное площадка,55.9421905,37.2922788,"Химки, Московская обл., Россия, 141420",,
1102,Управа района Матушкино,56.0037114,37.2078611,"к. 128, Зеленоград, Москва, Россия, 124482",Aap_uEASB7p1IBc-cxeAH9zFMpT0EOJRuN9EqRM0upOnfFVeqaqeoM5mynoOY73WbJInCRIyKAz8qlehpQRbP4GOcLMKJLj2r-8PG2Yj8yHUiSBgcFyz7cOE964MCSVIkOQLq3U8WQ4KhGhMtYibOy1GswEtv9QF1o12sZwnh1GamugLei2k,4160.0
1103,Баскетбольное поле имени Горюнова,55.9446756,37.3474144,"Синявинская ул., 11 корпус 16, Москва, Московская обл., Россия, 141431",Aap_uEDW9Wmvysa_yxHo3yvJFWLOX0pH2mXnA0mVX-ied5dsne8KyckIjNs6wS6E3YJpeF5NOdLKR4DGUoWCPCczXRkICfWUm6xbWd-3o-8sTD7jqz0wx4BeqXdGr6n2sk_xj9rP41VTEnxA7hvNgZAOcpYA_FKesfcpOKJcHqI97NKoHT_T,3000.0
1104,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
1105,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
1106,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
1107,Спортивная Площадка,55.8003165,37.6964867,"Москва, Россия, 107076",,
1108,Баскетбольная площадка,55.8758117,37.6470821,"пр. Шокальского, 12 строение 4, Москва, Moscow Oblast, Россия, 127642",Aap_uECe46oSzyYRPZOpzvw-CaxYwbziYyiFLUUjVlsHkyIzcAjHexoorrLLbjhASUDY1fxtESZYVudZz1BEbwVhOpEUW5vuq-ftWvgOR-BXyBQLdSCAKTDsbcNjttF7A6XK-AdGvCAO_56pIPdPYmHrAOrw313arAiwgNc5-BLAjB3D-SmO,1920.0
1109,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uECfoyT4JNoLalXHPfoQXdlrv_-_AsAHZmsrZEarCd-p1QpaDEfWVsKsRwSG-Kt0L8EfpvvUpEvV-AY4EyHGbqcil27HBHd9dgymohVcJu6UHTwcunsYF-3ZN7FVZukeaR7VDS3xI-nthgcjri8NNKIudmfPAsoc7kwo6DOtV4m4tovy,4898.0
1110,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
1111,Баскетбольный Центр Playground,55.800827,37.59457889999999,"ул. Складочная, Дом 1, стр.1, Москва, Россия, 127018",Aap_uEDjtiefgJdnCGHZhNSXnoaAoaSl4zN0RGj-CSb9JnR9xBrKhp5DIP9KQZg3fTlMOKke8l4NVJ4l_5PC9cm3FRgmwgVaWtM7VDTpO1a1PWh9cur7H3WPXYoQh-wLA0nbE97tjYN-Q3JT9_r58Xyi_H22l4H60p9crM7BroX3qs7BiK8j,1125.0
1112,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uECvHkZUQsngcTJInJrvjghhMV3oi8JW9YEC7RsEBzGxKgOl5uYs036MLaFN9Jb-f6lxCFywa0zB_yffWcDk65l2IHsRXiKxZz157VDXv4Maj8eo65sNUbgvObVscNFlGrjjPp6zyzVf8V7tvAXTR7Zih_AxH0_QHQ_Q9yX5NzLr8vEN,3008.0
1113,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uEAQ70n1si2JD03fNvvPhoPX_9rMuZ-L8k2o95M_Ae9IX55kiWHi1h6kZjbcBIFV9iHABsbkWj5nt3vgjgk_bQe77maPuTFWBUtuuL2zOEqPtjcU7sN0ymGwoHAdPsBiQ5UpPVjf7ReWFaqtlS-xDW4uas-IL0L_gNwHD-04X3SgI7pi,720.0
1114,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
1115,МЖК (Спортивная Площадка),55.9027733,37.7123285,"к, ул. Летная, 42к2, Мытищи, Московская обл., Россия, 141021",Aap_uEDxewiMe3Ee0EolCNQQw75kFbDM5C1qYznfsvp3mQs0u3cBS7vS7B-pGg3hXVVvha36T5K0zII3m_3Fwzv0M9YiNNjAtfrcfoP5f00-H0dRruOT8KBGReO74Kc49rVZHq8KLLx0Fv05hHooLnJaPhNvROOO3PRcSicrv8MMAQCeDAOJ,1280.0
1116,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
1117,Баскетбольная площадка,55.9148313,37.7995803,"Королёв, Московская обл., Россия, 141070",,
1118,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uECEDH-2BOPldA8tWEtcsOVqRzBsuO6CtN4JEypXzRJbPX1l9HRABI5cDQN1Ov7VRjZ1d3ZYUEBA58bkXcjUV-nDZ4bs0kYXV2bKtWin-R0lAJkFHdNM8mlBbyv0i3xbZInEg1Hk8pA15SiTy-u1J4DwvB_UQr5gYNzl_Oe3IdF-TaS7,4032.0
1119,Территория мяча,55.7187752,37.6884088,"Шарикоподшипниковская ул., 13с24, Москва, Россия, 115088",Aap_uEB_W2t_5Lj2GNTrMVC-GCg1s_0rWJ5GZIC1RORPtfU4sGCUFM_XrmbyjLURFdfinoUO61eTUJHrBVH_SpSfBnAHdN2qEtEqjIA_Us0urJ9lhIUuTkcelTCCrpnGpOTd0KMcr23HYai3iCA1pZcPlf3Pt7uj7ffDX005edAzMBzib_LE,2048.0
1120,Коньково -баскетбольная площадка,55.7171596,37.808682,"ул. Хлобыстова, 16 корпус 2, Москва, Россия, 109542",Aap_uEA0B1VHiRBJPd7VHBaqfG_WxcafLttiIl3zAM1rAQjaqiDiUCPV0uasjiwSIU2ZcatKBPzsfRhnxhv5s84AQZ2gGVJvLOZcYPndL6bida_haPIqzmbUiJEOf_ttDSGe8LKqPU7wo-gDCzl_N9hU35HBHbhx4CWh16jJXoswUHEfcrBZ,5504.0
1121,Площадка волейбол и баскетбол,55.7870814,37.5324434,"ЦСКА, Москва, Россия, 125252",Aap_uEBWI4ju43Ux-TDt6xclvSt0YWS9jtDfiiA4xRNjNTCi-glASpfS7zeULd8-UrUgtgj6kdON8lH6d81YvWQOMsmtvhIEOTHIgw0qojFCW9kH_FbAVLApNciTQXdeqPbNuBu6cOIKhPVED6-lGZz0UxHnrcweKosePcC3u-3TtcL9K4VB,2448.0
1122,Баскетбольная площадка,55.7091772,37.81002489999999,"Сормовская ул., 12, Москва, Россия, 109444",Aap_uEC2UdFTwCu2iYV-qRSHlqq_BUeN3mgQHJUuJLq1vmRAOmFliVhwLGoekTzSNLPtVt_tkAXDOsRDXx4nxxddwuYp2pkzblQ6LRwJK5xmrNDAKvlUz-guvIzkcGlJST_pFKXM24isjHyLaNpJSCPRWoCYTxOgmWo7tt6Emti27ne6vFcW,5504.0
1123,Баскетбольная площадка,55.77114229999999,37.492787,"ул. Мнёвники, 7 строение 2, Москва, Московская обл., Россия, 123308",,
1124,Баскетбольная площадка,55.6190115,37.4933761,"ул. Теплый Стан, 9 корпус 9, Москва, Россия, 117465",,
1125,Баскетбольная площадка,55.531945,37.5233469,"Чечерский пр., 80, Москва, Россия, 107042",,
1126,Баскетбольная площадка,55.7742823,37.2435125,"Московская обл., Россия, 143421",,
1127,Баскетбольная площадка,55.53765,37.5295779,"Южнобутовская ул., 56к1, Москва, Россия, 117042",,
1128,Баскетбольная площадка,55.539491,37.529988,"Южнобутовская ул., 52к2, Москва, Россия, 117042",,
1129,Баскетбольная площадка,55.548949,37.563427,"Изюмская ул., 34к3, Москва, Россия, 117624",Aap_uECjCelFd4pgO1FI5eet9yhSNoTNlYlN3HS16Jz0IhRimnscz9nfutVeuoQyPbwPvvK5SbFk4KhRQ7_WiAVFu-q2Sd-LRwsXuwtHq6QjoWj1nrg69EzKapLixNNheDnDHDNiKNOSa-n96Q06Ds05_mr2IHRTv0JN8-df4xSZkGFw_uCF,3648.0
1130,Баскетбольная площадка,55.549663,37.529569,"ул. Бартеневская, 27, Москва, Россия, 117042",Aap_uEA_xU36Gfd0wNokyhU9807ZI6qDz35kXGG9ZXBXH_Gitm6mNvqf2zjE8Q_mn9z9FvHwIJOmDDMar-5hSI9-6y9_E-5fhcU7Taauee5CWMNKdrPXm_zpMoDgCSWzV9HDwVglS7jYXGLsq8Uz83vErXHw8ghy1ORSic9sKwvl5zKUEugy,4608.0
1131,Баскетбольная площадка,55.6428615,37.4105834,"Москва, Россия, 119620",,
1132,Баскетбольная площадка,55.549221,37.5518019,"б-р Адмирала Ушакова, 4, Москва, Россия, 117042",,
1133,Баскетбольная площадка,55.530088,37.517623,"Чечерский пр., 100, Москва, Россия, 117042",,
1134,Баскетбольная площадка,55.53445,37.514258,"Южнобутовская ул., 84к2, Москва, Россия, 117042",,
1135,Баскетбольная площадка,55.536295,37.527726,"Южнобутовская ул., 62, Москва, Россия, 117042",,
1136,"Фитнес-стадион, волейбольная и баскетбольная площадка, футбольное поле",55.65006380000001,37.3993592,"Солнцевский пр., 5к1, Москва, Россия, 119620",,
1137,Баскетбольная площадка,55.536114,37.518096,"Южнобутовская ул., 76к1, Москва, Россия, 117042",,
1138,Баскетбольная площадка,55.5438184,37.5120244,"Академика Семёнова ул., 3, Москва, Россия, 117042",,
1139,Баскетбольная площадка,55.8610951,36.8943251,"Московская обл., Россия, 143500",,
1140,Баскетбольная площадка,55.5411911,37.5028795,"Академика Семёнова ул., 21, Москва, Россия, 117041",,
1141,Баскетбольная площадка,55.52866700000001,37.5173061,"Чечерский пр., 112, Москва, Россия, 117042",,
1142,Баскетбольная площадка,55.538165,37.5108119,"ул. Кадырова, 8к3, Москва, Россия, 117042",,
1143,Баскетбольная Площадка,55.54608400000001,37.554727,"Скобелевская ул., 20, Москва, Россия, 117042",,
1144,Баскетбольная площадка,55.62944049999999,37.71765000000001,"Москва, Россия, 115563",Aap_uEAcxxJlBmthPM1c42kcjts-jr-Q-UmfAXn3ItXQ6CwRa-CilQcuqLv80LIdjBC0T-gMgXJfD-MwOJHujaf6gSKTQR-IYBJDR2aldOFIEjwu2hDbUEP78vvwXsWnDLG9fTDCPXWFBd3Y3wZT4lqCVCKmhR0d5t_HiPKnQ1gcZcIGFlY4,4032.0
1145,Баскетбольная площадка,55.6292762,37.7357135,"ул. Мусы Джалиля, 4 корпус 3, Москва, Россия, 115573",,
1146,СДП Москворечье-Сабурово,55.6382019,37.6883388,"Каширское ш., 78Б, Москва, Россия, 115409",,
1147,NBA JAM,55.65864699999999,37.6117739,"Фруктовая ул., 9, Москва, Россия, 117556",Aap_uEAcHisi9ReB4YUl2GoY2IV757D9t4V6ecK3dEQYq8YGbw3nqDwrvdnuNbJn_Djg8EZQN4RQhCYzl0WVZMjSe3BBTgZtXsqmWvRxpS09eYAzjRYwAAM2z54Uoxwnhfln23Tivl1sCWufEo9TOm_Nb-SAmHtiDODm5bRdaHH2Wm3NnEHM,4160.0
1148,Баскетбольная площадка,55.6965807,37.6420732,"Автозаводская ул., 23 строение 94, Москва, Россия, 115280",,
1149,Баскетбольная площадка,55.5830099,37.6902572,"Москва, Россия, 115598",,
1150,"Баскетбольная Площадка, 3 корта, 7 колец",55.6982645,37.6686185,"Андропова пр-т, 1а, Москва, Россия, 115432",,
1151,Баскетбольная площадка,55.692279,37.5967583,"Москва, Россия, 117449",,
1152,Баскетбольная площадка,55.7138727,37.60820289999999,"Москва, Россия, 115419",,
1153,Бадминтонная площадка,55.6137472,37.6754357,"Дольская ул., д. 1, Москва, Россия, 115516",Aap_uEAF9q6gHEzvjcS7pjHWvSARKGwbnf26Pg3Xvc7g1kqZ_PGVkLyibVYcMv12vc0Qq0imtI446qaBeqO1s4z3sMJTJPq4NZhqetg4_wYeBTG3q5xoFe2WF9MiARRdJX9IuiCBNkODQBh9nxGWiMWtron8P9YI5JrkIABHQQu5bEiUcDaU,4000.0
1154,Баскетбольная площадка,55.6279842,37.5237045,"ул. Академика Капицы, 14, Москва, Россия, 117647",,
1155,Баскетбольная площадка,55.6424805,37.5142595,"ул. Академика Арцимовича, 7, Москва, Россия, 117437",Aap_uEAgjHGA0ri1bUXiOVz7qcPqVrEOwQdbuS3T-4MdWZZ9ZI-3kHJ3TNkKxucUInBQ5p_i0j_VIH7FWjufFThZV8Y84_cMaP0mOqbmRL1OScHWBJ0bJdx4yHjr1LVD4DguRyx3LYQhuWeIwn3wOppgW9a0ZjkDBBiAT7QsXX69R2do7Km6,4160.0
1156,Баскетбольная Площадка,55.6639091,37.4922033,"Москва, Россия, 119526",,
1157,Баскетбольная площадка,55.7091772,37.81002489999999,"Сормовская ул., 12, Москва, Россия, 109444",Aap_uECFyr8ST6U2G1Eaa4APKewmkhPPMHWTVsxggkB1LDrIn6icZ4k6VrQAQxI1PFv7Z4wlgjBSI-jc8h5xB1ozFPvXfMtv0uURjWSaugABz9lZ_byyXKBlHUk_DoVWnVlglfKYf7akhUEmyuAwpMlOapwzuLrs7YIfFQ_Cjdb_DH3prWDC,5504.0
1158,Баскетбольная Площадка 519,55.6833191,37.7210621,"с, ул. Гурьянова, 39 строение 2, Москва, Россия, 109388",,
1159,Баскетбольная площадка,55.6190115,37.4933761,"ул. Теплый Стан, 9 корпус 9, Москва, Россия, 117465",,
1160,Баскетболтная Площадка,55.7126518,37.6623497,"ул. Ленинская Слобода, 4, Москва, Россия, 115280",Aap_uEC3htC7X5K3hwevWA-9qkn-0bA6DuD6G2Qdt-GLLf1Y83_Wr9ymG_IFO572gaNCV06I1qNPPB8oypzYmPXy8vgQka8O1_7S14fBL2H9D80l0SFoW7LziFEH9po4Qk-VTbZPh1YJjPJUddwYnxDn6RtUPq3Frj64hCGMgjcU_lfiL-70,1920.0
1161,Большая волейбольно-баскетбольная площадка,55.666853,37.54125450000001,"Почта, Москва, Россия, 117393",Aap_uEA3uWYxBUQ_--IICqj8u7mYQ-TXTj-MaXpahypNcrDYAJIjIXjvoqvlIwsD8nmrabdeCo6WxDQ86OJ_bnQd6dsWuAMTbvNuR_wNOA_PCgGJnLHBkCdE2HMQvakxdd3zUl-oUBcYQl0GFX02htHU9hu0qgEQf0v34oFHcI2c19zOcTd5,5504.0
1162,Баскетбольная игровая площадка,55.6614811,37.4901,"Москва, Россия, 119526",,
1163,Территория мяча,55.7187752,37.6884088,"Шарикоподшипниковская ул., 13с24, Москва, Россия, 115088",Aap_uEBH15VM6nI2Smwn_lVlFUMUmKmfJ3_aKIdRlDYVNtSNfsoKKMnayWRtYMJ-2Wj86CaPIo_zK6KYrwGNEP7kx1E_HiiKlmuLACMrD4ptfBNo87vHU32vYw897M5wOOetSRgWsQcliX9xIOZe-BDs9Zv0CW3MB81xidx2p0mu2sAKFK5G,2048.0
1164,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uECbret1fECDX4wyDz_Vo4zbTE6xmUp6E9F3EZ06O4pSxOU1rwiEfzfjpXuN7a0E6aNca2E8qOKgfd9By2WY303gJ3fs3xE8w__bsBAWACzUbRrV7DZFOB0tx0AgISMSFj296cWT97ri5BSrJXQ2BjsFH-MofgeOmXGE5RpVnW34EdD1,4898.0
1165,Футбольный манеж CitySport Марьина Роща,55.8041203,37.6145568,"Шереметьевская ул., 29, Москва, Россия, 127521",Aap_uEAmLEWwI_Ft0MWH_qy4_A4WLftaMHBY-Jb2ecK1t3hISjkI9mLJW9TyW33WeIoBSqKAmIrAuuwSILPDZhHgGLf69Ni_HPUGqFp0ROlixrfnb9YXfrgiA87qsugjgNW8tf12-0fy8oYZGmqUWNgpKPJBtVWiprjjegCoBP-YAwWgCyf7,5120.0
1166,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
1167,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uEBJ55ND-hRYzUZaRdKZF4Q-xabW9EQQplUPFJ_vobV3VMD2W52f6Bu0I9gJ_K5A2c3D2ywfaEK1XlqYcIO-scXIM2YqBKXGXLKwHyqWo9SAJPX9ZrRdEIpi_fgqoQSOJ_BF7tOPaYXpJOYXujyjRyb_gkizPl1d0fR52LzpVwXmI0hZ,720.0
1168,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
1169,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uEAtd56-kT6ZX3k9PbQU3LAIJQdnq_Xe6g9gGtq91RGqiVshu1UXxeKfqI9orXDUPve55dInYN-Lyfbh0pOPD0UZM1AS6Jwoy_a8ewfNxQP59KHbgCnam3OsxUaxjYGWoLcCSONYJ8aHNvmSdlFd7vMF33BJ5BAvvrs_lRBpsm3psJYs,3008.0
1170,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
1171,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
1172,Спортивно-игровой центр Playground,55.80050139999999,37.5946005,"ул. Складочная, 1 стр. 1, Москва, Россия, 127018",Aap_uEBAmn8TkhjgE7JgLuU_2k88v9Zh-cx_LzO0MsCdy22w5UMHd68Gj9hQrsuWoF4sEOUcFUnRqIUJMXpZwtj5z17Jquz7IjgV7nyqPewlO4MBFrB_L9a5GkDcPsmuM7mHi35E-_IQlGoO03LHeTBZZC09A0og4ubwFcO-l8Y5nweToOK3,4000.0
1173,Баскетбольный Центр Playground,55.800827,37.59457889999999,"ул. Складочная, Дом 1, стр.1, Москва, Россия, 127018",Aap_uEAkTbpIYBhyLplGW9Mja802xSWaPeoRd0YC3lO_h77EYRtH2u4y6Sfh2AvH_V5wQRHxZevkXJQEbteMQjKTi6GmRnA5uNcjo_fIiiI7hoB0tjiS1vVRXqmyZ_SaCTvgOSjne4gWo_ih3M-POL93FaN4zVhlJDfTALU_XS2Zu3gpe81L,1125.0
1174,Профессиональная баскетбольная лига,55.7906559,37.6005951,"Тихвинская ул., 20, Москва, Россия, 127055",,
